call_id,predicted_call_reason
9585131996,irrops
5524660126,irrops
7390354941,voluntary change
1892165735,voluntary change
4760738081,irrops
5721457092,seating
2862752531,voluntary change
122057693,seating
3538079185,irrops
5039157248,voluntary change
3588866147,irrops
7103206740,seating
9617047045,voluntary change
6071077300,irrops
9037767553,voluntary change
7337497456,irrops
8666167448,irrops
8343105206,irrops
2622641538,voluntary change
9389546297,voluntary change
8942054372,voluntary change
5166812114,voluntary change
2867890536,irrops
787201403,voluntary change
6099478219,voluntary change
8903237169,irrops
2959250590,voluntary change
9027369402,seating
3073495749,voluntary change
3835334085,irrops
5621727921,voluntary change
5990588698,voluntary change
1803002333,voluntary change
3090180720,voluntary change
771545420,voluntary change
2627543750,irrops
3295940173,voluntary change
6388132249,voluntary change
9525548377,irrops
8717398928,irrops
4590636939,irrops
8217267484,voluntary change
6851405085,irrops
1198924452,irrops
7784866361,irrops
4895182444,voluntary change
5250699796,irrops
109184449,voluntary change
4908608311,voluntary change
8053753459,voluntary change
8742299244,irrops
9080941840,seating
9751625522,voluntary change
2173798728,irrops
4355181663,voluntary change
9801750238,voluntary change
3949754231,voluntary change
3108634430,irrops
2541206258,irrops
4415400642,voluntary change
2921170192,voluntary change
500964470,irrops
6500387635,voluntary change
8657244522,voluntary change
2129373110,irrops
7506070835,irrops
6420431413,voluntary change
5294038415,irrops
7933723903,irrops
3026254272,irrops
5004638498,post flight
7049543918,irrops
9336848760,irrops
7224334418,voluntary change
4147478248,voluntary change
5726075625,voluntary change
8069663854,voluntary change
474339546,irrops
2730598853,voluntary change
6683073296,voluntary change
3564733684,voluntary change
3882465315,irrops
115918579,voluntary change
3629315269,voluntary change
1942669164,voluntary change
8206734968,irrops
853379725,irrops
7873953649,seating
9516695154,irrops
6077080744,voluntary change
6927943013,irrops
575337077,voluntary change
2336799339,voluntary change
7393008880,irrops
3658415040,irrops
5893425269,mileage plus
9119764684,voluntary change
7302558098,irrops
2422717417,irrops
6598205256,irrops
3803865897,post flight
4133997848,irrops
5666454096,voluntary change
6946030064,irrops
2421966866,seating
3203678684,irrops
9424900024,voluntary change
2459304320,irrops
4626326773,irrops
8232768049,voluntary change
7822876786,voluntary change
4199108273,voluntary change
3965813898,voluntary change
9776087373,irrops
4433468746,irrops
1575521568,irrops
8786639157,voluntary change
653736283,voluntary change
113175142,voluntary change
5762528494,irrops
175545942,irrops
8630350742,voluntary change
7743467464,irrops
8625914348,irrops
365827782,voluntary change
9385646103,irrops
685634256,irrops
7923356129,mileage plus
5910458053,voluntary change
8111231686,voluntary change
8500542201,voluntary change
4881324,irrops
5464574246,voluntary change
7114686168,irrops
6145400013,irrops
4853650868,irrops
3708435705,irrops
2966820987,voluntary change
1718515753,mileage plus
1150151058,voluntary change
1931460657,irrops
529054595,irrops
5483193683,voluntary change
1839350030,irrops
4904204958,voluntary change
325567793,seating
2591573392,irrops
6659859441,irrops
9235578433,irrops
5007944434,irrops
9272801935,voluntary change
9790393847,irrops
5872958844,voluntary change
7136999665,irrops
9016916434,irrops
551781746,voluntary change
1388860231,voluntary change
6515353576,voluntary change
769106199,voluntary change
894318944,voluntary change
4492595788,voluntary change
4092357041,voluntary change
5885485518,irrops
3966758038,voluntary change
1013751639,voluntary change
2280917978,irrops
6777067746,voluntary change
5959187520,voluntary change
6353366517,voluntary change
4500350904,voluntary change
6430415194,voluntary change
8393080098,irrops
8428236982,voluntary change
9378432812,voluntary change
3261796962,irrops
8983806493,voluntary change
7090877022,irrops
801695481,irrops
4262229582,irrops
4106510839,irrops
1539003851,irrops
5562226527,mileage plus
4237846244,voluntary change
2743386017,irrops
7297535396,voluntary change
6606592990,voluntary change
9547396831,irrops
9846801239,irrops
1940667264,irrops
7307313691,voluntary change
189167077,voluntary change
1982185802,voluntary change
9742548536,voluntary change
8620880294,irrops
4839086856,voluntary change
5442196274,irrops
9472167111,voluntary change
700660074,communications
3995743069,irrops
9409610345,irrops
8217001579,irrops
698897713,voluntary change
3134622066,voluntary change
1934090079,voluntary change
1433561771,voluntary change
9359377238,voluntary change
6523752734,voluntary change
1595752371,voluntary change
9422658073,irrops
9021948367,voluntary change
7790872552,voluntary change
3086426268,mileage plus
4288697625,voluntary change
2898738451,voluntary change
1561730999,mileage plus
6206852797,voluntary change
829727164,irrops
8048877668,voluntary change
4604776488,irrops
6301513383,voluntary change
7913576992,irrops
8420354096,seating
7581909548,voluntary change
1114018332,voluntary change
5801356650,irrops
4085189484,voluntary change
9071253542,irrops
8720646158,voluntary change
5294768077,irrops
8557391995,voluntary change
2853418567,irrops
8753124255,voluntary change
8281505229,irrops
9566100098,voluntary change
3739183568,seating
9746402933,irrops
1100750786,irrops
7869575242,voluntary change
8500602443,voluntary change
4996051073,irrops
301247611,irrops
7148442219,irrops
8947003554,voluntary change
130255612,mileage plus
1893592850,voluntary change
6434846861,irrops
6055628817,irrops
6719321199,irrops
1917886362,voluntary change
8725512148,voluntary change
7002681269,voluntary change
4342615479,voluntary change
8929010642,seating
8501350583,irrops
5933456755,voluntary change
4354140790,voluntary change
5407891489,voluntary change
457681402,voluntary change
7589438517,voluntary change
3600695284,irrops
5756204560,voluntary change
6968787511,irrops
9567123185,voluntary change
5394093864,voluntary change
5773836208,irrops
109551954,voluntary change
6153684732,irrops
330604545,irrops
8218611883,voluntary change
2915377852,voluntary change
2440938676,voluntary change
6460540870,irrops
7859037445,irrops
3255997258,communications
5067757007,irrops
8819353358,voluntary change
8905554784,seating
3114689081,voluntary change
8524937398,seating
652280375,voluntary change
6161144955,voluntary change
8674538316,voluntary change
8864240293,voluntary change
4058131683,voluntary change
3907847,voluntary change
9481494803,irrops
2174793789,irrops
7676295996,irrops
2906499129,irrops
3491220991,voluntary change
6689943972,irrops
5928002640,irrops
3679430572,irrops
6065495555,irrops
4179194907,voluntary change
9861620277,voluntary change
1037631294,voluntary change
1099120242,voluntary change
2700511141,irrops
4600729906,voluntary change
4407745454,voluntary change
5324443629,voluntary change
766340754,voluntary change
9426390735,voluntary change
3373108503,voluntary change
3562767343,voluntary change
4820561744,irrops
4419923983,voluntary change
1643143158,irrops
109629991,irrops
8712703348,voluntary change
9304576301,voluntary change
9210558810,mileage plus
4413453148,irrops
7278768630,voluntary change
8250767356,voluntary change
8507568950,voluntary change
9811186054,irrops
758859060,voluntary change
6746062346,irrops
6414157254,voluntary change
8769423379,voluntary change
6030224725,voluntary change
5633123520,irrops
2919150346,voluntary change
2183388979,seating
6286260107,voluntary change
9489620474,irrops
348262536,voluntary change
2099965125,voluntary change
8270936824,irrops
1101891371,voluntary change
4848343661,irrops
7316179794,voluntary change
9215534021,irrops
6346408528,voluntary change
1779336004,voluntary change
3126473306,voluntary change
746324199,voluntary change
2864582111,irrops
152754472,voluntary change
9199953562,irrops
6702610204,irrops
4440983350,voluntary change
5367986526,irrops
7408907076,voluntary change
190958404,irrops
6741599446,voluntary change
1853162663,irrops
5961655199,voluntary change
8523180558,voluntary change
1366726666,voluntary change
6458395086,irrops
1636655086,voluntary change
6238543694,voluntary change
8230857286,irrops
4660683175,voluntary change
8233815808,voluntary change
1193243786,irrops
6810682609,irrops
1851713556,voluntary change
9454301002,voluntary change
8301467383,voluntary change
7021556648,irrops
8518063578,voluntary change
7570720904,irrops
7674314400,irrops
8076572341,voluntary change
9628847502,irrops
9567039227,voluntary change
7263512550,irrops
2440350103,irrops
933504806,voluntary change
397422583,voluntary change
7375713025,voluntary change
6000682029,irrops
1996551474,seating
1125375343,irrops
8704863823,irrops
1612913174,voluntary change
696658735,irrops
5386535920,voluntary change
4694836207,irrops
4043875907,irrops
4498265822,mileage plus
8081045275,irrops
5941310270,irrops
8768771893,voluntary change
9165631204,irrops
146526613,irrops
6406420875,irrops
8659924541,irrops
3804122964,voluntary change
6936635074,irrops
2325000141,seating
8458434874,irrops
1299645256,irrops
3718222933,voluntary change
7305695778,voluntary change
4681970854,voluntary change
9743714316,irrops
1129949551,irrops
4249529516,voluntary change
2058790584,voluntary change
8929805496,irrops
6798071442,voluntary change
4682695597,voluntary change
388380852,voluntary change
4239627978,voluntary change
6159280855,voluntary change
3064603123,irrops
6305634207,voluntary change
633508366,voluntary change
6740968311,irrops
3035403132,irrops
5158444084,irrops
4743709640,irrops
4495476316,voluntary change
5902575502,voluntary change
9835267765,irrops
6691680216,voluntary change
7195376908,irrops
8684385749,irrops
8323111709,voluntary change
532771998,irrops
8184687975,voluntary change
4793763006,irrops
1524916773,post flight
4911793368,voluntary change
3775006469,irrops
5283808922,voluntary change
4659112627,voluntary change
9045007016,voluntary change
4454614285,voluntary change
9222448528,irrops
5436858988,voluntary change
5354788504,post flight
6839918877,irrops
7309141884,voluntary change
8102645707,voluntary change
3386736584,voluntary change
404372444,irrops
4250105938,irrops
9809295068,voluntary change
629926902,irrops
1781878229,irrops
7123768358,irrops
963613130,voluntary change
4881441674,voluntary change
1438116755,seating
8763111193,irrops
1262094731,irrops
1489702904,voluntary change
1366760644,irrops
8235731210,seating
5891266569,seating
6575543236,irrops
6219314400,irrops
4144122112,irrops
3803180019,irrops
720104592,irrops
4140180797,post flight
2427377207,irrops
2154753262,mileage plus
4236812743,irrops
8563084626,irrops
2710880528,irrops
8772812904,irrops
8230036248,voluntary change
2702456967,voluntary change
2572034460,voluntary change
3240481814,irrops
7360225149,irrops
6738339622,mileage plus
1747464186,voluntary change
5242603164,irrops
6756882377,voluntary change
5474602499,voluntary change
4230656689,voluntary change
8013610318,voluntary change
5327866981,irrops
5122154636,irrops
9543520120,voluntary change
7938070967,irrops
4028473468,irrops
8195687669,irrops
5314369158,voluntary change
9638804819,irrops
3321897435,irrops
3025996623,voluntary change
1127211696,irrops
6043633265,voluntary change
2856597530,irrops
4814962857,voluntary change
9327691303,voluntary change
5478192495,irrops
3086327657,irrops
1880375724,irrops
8148795282,mileage plus
4031240626,irrops
4694326097,seating
6448543524,voluntary change
8459699431,irrops
3293050724,voluntary change
274575336,irrops
6665246193,voluntary change
1479852194,irrops
7552285714,voluntary change
5904433774,voluntary change
356935525,irrops
8147670619,irrops
6058854567,voluntary change
185877426,voluntary change
1181994438,irrops
644361544,voluntary change
9031198126,irrops
1032148660,voluntary change
412896335,irrops
7436182369,voluntary change
5609744461,irrops
6170351978,irrops
8942221558,irrops
1132420025,voluntary change
4817889436,voluntary change
1658499437,irrops
3166961675,irrops
1957734189,irrops
6420586346,irrops
1125801696,irrops
3301979336,voluntary change
9997917138,mileage plus
7290432330,irrops
4352159967,voluntary change
3822499112,voluntary change
3134240810,voluntary change
8020097338,irrops
7903789034,voluntary change
6838050598,seating
4215712768,voluntary change
303314335,voluntary change
40726333,voluntary change
3085769680,irrops
8550962184,voluntary change
4538976141,voluntary change
7153723615,irrops
2293251977,voluntary change
7646532629,voluntary change
7399368695,irrops
7115599665,voluntary change
9334485038,irrops
3336084877,voluntary change
5229196817,voluntary change
6710341663,voluntary change
6145481199,irrops
8599296782,voluntary change
1636068794,irrops
7004559319,irrops
8471423627,irrops
8646173569,irrops
5634561972,voluntary change
2152617281,voluntary change
6771478835,irrops
896272399,voluntary change
5370407943,voluntary change
1977460912,voluntary change
2160423175,seating
9515068049,irrops
8081502703,voluntary change
8654228515,irrops
8177069519,irrops
5080135966,voluntary change
3807145051,irrops
8999177121,irrops
2909703258,voluntary change
6730771335,irrops
5168746431,voluntary change
8557849956,seating
356058963,irrops
3152910944,voluntary change
7524503730,irrops
7634428030,irrops
3008368003,irrops
2260496835,irrops
9639329585,seating
9909874163,irrops
770284299,irrops
8225315360,irrops
5190332631,voluntary change
317855139,irrops
4688722205,voluntary change
9297153788,irrops
3051427759,irrops
4090907862,irrops
3941380629,irrops
6910899201,voluntary change
4787214686,irrops
5142146951,irrops
592877895,irrops
7813496504,voluntary change
8341227966,irrops
7532892030,irrops
7250729101,irrops
1072927870,irrops
6606441544,voluntary change
1279910309,voluntary change
457945210,communications
9388169310,seating
2667138296,voluntary change
5337361047,irrops
8626510808,irrops
9245589406,voluntary change
4201504296,irrops
6930411008,irrops
6554109489,voluntary change
5136297776,irrops
1721907816,irrops
3466860766,irrops
8194501080,irrops
3047948,voluntary change
6802971689,voluntary change
3779112390,voluntary change
3512314331,irrops
5415258051,irrops
8891262751,voluntary change
7998082001,voluntary change
6801755705,voluntary change
3457291408,voluntary change
6545152047,irrops
7226093699,irrops
1927080500,voluntary change
230064694,irrops
6559197092,voluntary change
3365396691,irrops
9288404150,irrops
3516026178,voluntary change
9072814968,voluntary change
6868703090,irrops
8984571262,irrops
6563588104,mileage plus
626210581,voluntary change
3010795056,voluntary change
1145093867,irrops
2632445299,irrops
7293225715,irrops
941278633,irrops
9694319789,voluntary change
3971167108,voluntary change
9614784475,irrops
3961183277,irrops
8619712810,seating
8703125567,irrops
6757132641,voluntary change
1894757794,irrops
8089206463,mileage plus
7514223943,voluntary change
7774898434,voluntary change
2333766036,irrops
1186644047,seating
6484463563,voluntary change
6395119505,voluntary change
9635056580,voluntary change
8677780515,irrops
3653031175,voluntary change
7028524957,voluntary change
5841779190,voluntary change
2637287397,irrops
578944328,irrops
2162058944,irrops
5546022346,irrops
6342539224,irrops
3942036893,irrops
3677440287,irrops
4546356977,irrops
9613888393,irrops
9675985660,irrops
617296776,mileage plus
7490417426,irrops
497881421,voluntary change
898899582,irrops
9621830772,voluntary change
421479182,voluntary change
7515945134,irrops
1966028067,irrops
4987702239,voluntary change
3434448300,voluntary change
317756603,irrops
3512227046,irrops
7289465477,voluntary change
6699082620,voluntary change
3405799325,voluntary change
7912860052,voluntary change
9988792039,voluntary change
5740033539,voluntary change
1697631964,voluntary change
2315717195,voluntary change
4120259619,irrops
3445093115,voluntary change
1498991174,irrops
8295041367,irrops
4869881905,irrops
2461932602,irrops
9844879366,irrops
4008382422,irrops
3987729771,seating
4716510878,seating
8499165002,irrops
4118900683,voluntary change
7887766713,irrops
6652765582,voluntary change
4634759655,irrops
4112856211,irrops
7797595173,irrops
3572117914,irrops
6775117609,irrops
8870332564,voluntary change
8549402601,irrops
5916850351,voluntary change
5138478624,mileage plus
1753188828,irrops
7185363946,voluntary change
2749580791,voluntary change
3613354248,voluntary change
4526390539,irrops
2525008232,voluntary change
430027440,voluntary change
5933422995,voluntary change
2909796966,voluntary change
3423117830,irrops
9625989411,voluntary change
7211132206,irrops
8690929781,voluntary change
6407621736,voluntary change
3136675570,irrops
8704918402,irrops
3715991601,irrops
7738562068,voluntary change
8877304656,irrops
1825726509,voluntary change
9660535272,voluntary change
9896019238,voluntary change
5669158395,voluntary change
1419509919,irrops
502882827,voluntary change
6273549938,voluntary change
1774567520,voluntary change
3973457040,voluntary change
1084483521,voluntary change
8308640627,voluntary change
8936211935,irrops
7912238807,irrops
9443751929,voluntary change
6931458569,voluntary change
7132541169,voluntary change
3370669306,voluntary change
6250813787,voluntary change
5466275090,voluntary change
2118861745,irrops
3448152092,voluntary change
3032589815,irrops
5313736650,seating
4731490582,irrops
1058392373,voluntary change
9828051768,irrops
6119303786,voluntary change
2209262058,voluntary change
5475550959,irrops
9989049805,seating
3309867213,voluntary change
8320132173,voluntary change
3779283321,irrops
4329502682,voluntary change
2496105380,voluntary change
2871735586,irrops
254244248,voluntary change
3159507376,voluntary change
8663944067,irrops
6805574692,irrops
6845174220,irrops
5988794315,voluntary change
1762567963,irrops
7724302325,irrops
5210285274,irrops
4322741441,irrops
4010463118,irrops
4887316840,mileage plus
1191577237,voluntary change
3102374728,irrops
7723116136,voluntary change
9946748415,voluntary change
925871438,irrops
439671456,voluntary change
1541936395,irrops
4205302634,voluntary change
9972462491,irrops
7426767129,voluntary change
49371968,voluntary change
4511773332,voluntary change
8717529348,irrops
2501008532,irrops
6543064233,seating
8807463187,voluntary change
6860343813,voluntary change
621948159,voluntary change
715002723,voluntary change
1181598584,irrops
7666287108,voluntary change
9056053066,irrops
6893494275,voluntary change
3669178150,voluntary change
8292467836,irrops
343976457,irrops
1673032808,irrops
9306599318,voluntary change
4557897901,voluntary change
8474934419,seating
9665177062,voluntary change
8865594559,voluntary change
6355605989,voluntary change
6876418640,voluntary change
287019671,mileage plus
7341873225,irrops
4426645892,irrops
6930390953,voluntary change
8036300710,voluntary change
1840433862,voluntary change
4427921167,irrops
3728162893,voluntary change
456831235,irrops
9309335479,irrops
8021394727,irrops
1349445673,irrops
7396559952,voluntary change
9217780033,irrops
140195048,seating
5721310034,seating
4141721670,irrops
2368712905,voluntary change
3376980917,voluntary change
2665054385,seating
2882362332,voluntary change
7083620076,voluntary change
9444385814,voluntary change
308742447,mileage plus
9876765843,voluntary change
3472697619,irrops
5889556487,irrops
4129677953,irrops
2900209716,voluntary change
2994736555,voluntary change
581945569,voluntary change
8997637445,irrops
4158115772,irrops
146302055,voluntary change
9426243430,voluntary change
9869677967,mileage plus
6938303148,voluntary change
8510236680,irrops
167864920,irrops
1088108922,irrops
2975293374,irrops
9859492945,voluntary change
8557880,irrops
2272176209,voluntary change
8762543694,voluntary change
8446176501,irrops
8218490206,voluntary change
8240940215,irrops
2228887345,irrops
6401294550,voluntary change
3863174973,irrops
5896584715,voluntary change
7848383599,irrops
93037117,irrops
4228894097,irrops
9814969976,voluntary change
9699596748,seating
4468653571,mileage plus
5477397548,irrops
433335432,voluntary change
5155170487,voluntary change
7567185982,irrops
1198823081,seating
6075117320,irrops
3425753349,irrops
3015832011,irrops
8724305326,irrops
9763709873,voluntary change
6602142511,irrops
2306758436,irrops
3217106912,voluntary change
3065745836,irrops
7925723892,voluntary change
9541753966,irrops
4259710839,irrops
2632623298,irrops
5300201106,voluntary change
727694488,irrops
147487837,voluntary change
5330794838,irrops
8332067080,irrops
